mir,gene
hsa-miR-215,SAMHD1
hsa-miR-215,NOXO1
hsa-miR-215,ACSF3
hsa-miR-215,SLC35B4
hsa-miR-215,PCGF5
hsa-miR-215,SLCO3A1
hsa-miR-215,PODXL
hsa-miR-215,CHST12
hsa-miR-215,OGFRL1
hsa-miR-215,IL15
hsa-miR-215,CLSTN1
hsa-miR-215,MNS1
hsa-miR-215,BLM
hsa-miR-215,ZNF165
hsa-miR-215,MAP1LC3B
hsa-miR-215,RAB23
hsa-miR-215,ANLN
hsa-miR-215,PASK
hsa-miR-215,LRRFIP2
hsa-miR-215,CADPS2
hsa-miR-215,TOR1AIP1
hsa-miR-215,RDM1
hsa-miR-215,CDKN2A
hsa-miR-215,KCTD15
hsa-miR-215,SEC23B
hsa-miR-215,TMEM200A
hsa-miR-215,NRG4
hsa-miR-215,KIF20B
hsa-miR-215,FAM126A
hsa-miR-215,TCFL5
hsa-miR-215,IGDCC4
hsa-miR-215,SLC25A40
hsa-miR-215,CCSAP
hsa-miR-215,E2F8
hsa-miR-215,RNF26
hsa-miR-215,PAK6
hsa-miR-215,SCD
hsa-miR-215,ID1
hsa-miR-215,INSIG1
hsa-miR-215,MTSS1
hsa-miR-215,BARD1
hsa-miR-215,CRLF3
hsa-miR-215,PRKAR1A
hsa-miR-215,FOS
hsa-miR-215,CCDC111
hsa-miR-215,POLA2
hsa-miR-215,MIS12
hsa-miR-21,RASGRP1
hsa-miR-21,CDC25A
hsa-miR-21,BCL2
hsa-miR-21,WIBG
hsa-miR-21,WFS1
hsa-miR-21,TM9SF3
hsa-miR-21,RTN4
hsa-miR-21,RPS7
hsa-miR-21,PLOD3
hsa-miR-21,PDHA2
hsa-miR-21,NCAPG
hsa-miR-21,DERL1
hsa-miR-21,BASP1
hsa-miR-21,JAG1
hsa-miR-21,REST
hsa-miR-21,SMARCA4
hsa-miR-21,SPRY2
hsa-miR-21,DUSP10
hsa-miR-21,TIMP3
hsa-miR-21,SOX5
hsa-miR-21,MTAP
hsa-miR-21,DOCK7
hsa-miR-21,DOCK5
hsa-miR-21,RECK
hsa-miR-21,PIAS3
hsa-miR-21,E2F2
hsa-miR-21,FMOD
hsa-miR-21,TGFBR2
hsa-miR-21,PTEN
hsa-miR-21,E2F1
hsa-miR-21,TGFBI
hsa-miR-21,LRRFIP1
hsa-miR-21,MARCKS
hsa-miR-21,SP1
hsa-miR-21,CCL20
hsa-miR-21,TPM1
hsa-miR-21,NFIB
hsa-miR-21,CDK6
hsa-miR-21,RP2
hsa-miR-21,SGK3
hsa-miR-21,SLC16A10
hsa-miR-21,APAF1
hsa-miR-21,GLCCI1
hsa-miR-21,SOCS5
hsa-miR-21,SESN1
hsa-miR-21,BTG2
hsa-miR-21,FAM3C
hsa-miR-21,FAS
hsa-miR-21,PDCD4
hsa-miR-21,RHOB
hsa-miR-21,ANP32A
hsa-miR-21,SERPINB5
hsa-miR-21,NFKB1
hsa-miR-21,BMPR2
hsa-miR-21,TGIF1
hsa-miR-21,NCOA3
hsa-miR-21,MYC
hsa-miR-21,ERBB2
hsa-miR-21,SPATS2L
hsa-miR-21,EIF2S1
hsa-miR-21,PCBP1
hsa-miR-21,JMY
hsa-miR-21,TOPORS
hsa-miR-21,HNRNPK
hsa-miR-21,DAXX
hsa-miR-21,TP53BP2
hsa-miR-21,TP63
hsa-miR-21,TGFBR3
hsa-miR-21,PPIF
hsa-miR-21,MSH2
hsa-miR-21,MSH6
hsa-miR-21,TIAM1
hsa-miR-21,ISCU
hsa-miR-21,MEF2C
hsa-miR-21,EIF4A2
hsa-miR-21,ANKRD46
hsa-miR-21,EGFR
hsa-miR-21,IL1B
hsa-miR-21,ICAM1
hsa-miR-21,PLAT
hsa-miR-21,PTX3
hsa-miR-21,TNFAIP3
hsa-miR-21,CCR1
hsa-miR-21,CDK2AP1
hsa-miR-21,DOCK4
hsa-miR-21,PPARA
hsa-miR-21,FASLG
hsa-miR-21,SOD3
hsa-miR-21,TCF21
hsa-miR-21,SMAD7
hsa-miR-21,PHIP
hsa-miR-21,PALLD
hsa-miR-21,BOC
hsa-miR-21,DAAM1
hsa-miR-21,C20orf194
hsa-miR-21,COL5A2
hsa-miR-21,TPRG1L
hsa-miR-21,NIN
hsa-miR-21,PPAP2A
hsa-miR-21,TRIM38
hsa-miR-21,DDR2
hsa-miR-21,VPS54
hsa-miR-21,KIAA1715
hsa-miR-21,BAZ1B
hsa-miR-21,LIN7C
hsa-miR-21,USP34
hsa-miR-21,GNE
hsa-miR-21,ZBTB8A
hsa-miR-21,CLOCK
hsa-miR-21,LPGAT1
hsa-miR-21,NIPBL
hsa-miR-21,DDHD2
hsa-miR-21,C2orf43
hsa-miR-21,SGCB
hsa-miR-21,FANCI
hsa-miR-21,EDIL3
hsa-miR-21,DTX3L
hsa-miR-21,IREB2
hsa-miR-21,MGAT4A
hsa-miR-21,RAPH1
hsa-miR-21,CYBRD1
hsa-miR-21,SLAIN2
hsa-miR-21,KIAA1551
hsa-miR-21,SOX2
hsa-miR-21,GTF2A1
hsa-miR-21,RRAGC
hsa-miR-21,PIGN
hsa-miR-21,HPS5
hsa-miR-21,SESTD1
hsa-miR-21,MEF2A
hsa-miR-21,ZBTB47
hsa-miR-21,ELOVL4
hsa-miR-21,EPHA4
hsa-miR-21,ENAH
hsa-miR-21,TBL1XR1
hsa-miR-21,NBEA
hsa-miR-21,TAF5
hsa-miR-21,AP3M1
hsa-miR-21,CD47
hsa-miR-21,LATS1
hsa-miR-21,CPEB3
hsa-miR-21,RMND5A
hsa-miR-21,KBTBD7
hsa-miR-21,MEIS1
hsa-miR-21,GNB4
hsa-miR-21,MMP2
hsa-miR-21,VEGFA
hsa-miR-21,REV3L
hsa-miR-21,TXLNG2P
hsa-miR-21,SCAF11
hsa-miR-21,HNRNPH1
hsa-miR-21,PARP1
hsa-miR-21,CERS6
hsa-miR-21,SNRNP48
hsa-miR-21,FUBP1
hsa-miR-21,TGFB1
hsa-miR-21,ANKRD28
hsa-miR-21,SYNE2
hsa-miR-21,OSBPL1A
hsa-miR-21,RSPRY1
hsa-miR-21,SRSF11
hsa-miR-21,ASRGL1
hsa-miR-21,RB1
hsa-miR-21,EXOC8
hsa-miR-21,IVNS1ABP
hsa-miR-21,UTRN
hsa-miR-21,ACAT1
hsa-miR-21,PFKFB2
hsa-miR-21,PDGFD
hsa-miR-21,COBLL1
hsa-miR-21,SAMD5
hsa-miR-21,MOAP1
hsa-miR-21,KLHL24
hsa-miR-21,ZNF326
hsa-miR-21,WHSC1
hsa-miR-21,BTBD7
hsa-miR-21,GAPVD1
hsa-miR-21,TNS3
hsa-miR-21,ESYT2
hsa-miR-21,MYEF2
hsa-miR-21,PKD2
hsa-miR-21,PTAR1
hsa-miR-21,PAN3
hsa-miR-21,ZRANB1
hsa-miR-21,MON2
hsa-miR-21,RASEF
hsa-miR-21,GNAQ
hsa-miR-21,HERPUD2
hsa-miR-21,MAP3K2
hsa-miR-21,THOC2
hsa-miR-21,RASGRP3
hsa-miR-21,PHF17
hsa-miR-21,USP7
hsa-miR-21,GTF2I
hsa-miR-21,MKNK2
hsa-miR-21,CLCN5
hsa-miR-21,TRIM2
hsa-miR-21,LONRF2
hsa-miR-21,EIF4EBP2
hsa-miR-21,PHF16
hsa-miR-21,ELOVL7
hsa-miR-21,SASH1
hsa-miR-21,RAB22A
hsa-miR-21,SUZ12
hsa-miR-21,SPIN1
hsa-miR-21,POLR3B
hsa-miR-21,ATP2B4
hsa-miR-21,CCDC34
hsa-miR-21,PGRMC2
hsa-miR-21,TRPM7
hsa-miR-21,GID4
hsa-miR-21,PLEKHA1
hsa-miR-21,MALT1
hsa-miR-21,ZNF367
hsa-miR-21,TMEM245
hsa-miR-21,MBNL1
hsa-miR-21,MORC3
hsa-miR-21,ZNF35
hsa-miR-21,FOXN3
hsa-miR-21,NR2C2
hsa-miR-21,FBXO3
hsa-miR-21,GPAM
hsa-miR-21,PM20D2
hsa-miR-21,CLIP4
hsa-miR-21,DMTF1
hsa-miR-21,DDX46
hsa-miR-21,ATRX
hsa-miR-21,LMBR1
hsa-miR-21,MUC1
hsa-miR-21,TUBGCP5
hsa-miR-21,RHOQ
hsa-miR-21,TET1
hsa-miR-21,CASC5
hsa-miR-21,ARHGAP21
hsa-miR-21,MDM4
hsa-miR-21,LARS
hsa-miR-21,FAXDC2
hsa-miR-21,CDK19
hsa-miR-21,LAMP2
hsa-miR-21,MOXD1
hsa-miR-21,AHSA2
hsa-miR-21,PIK3C2A
hsa-miR-21,TMEM2
hsa-miR-21,IPP
hsa-miR-21,RAI14
hsa-miR-21,MYO9A
hsa-miR-21,MRPS10
hsa-miR-21,FBXL17
hsa-miR-21,AGGF1
hsa-miR-21,SLC26A2
hsa-miR-21,PRKAB2
hsa-miR-21,SREK1
hsa-miR-21,FAM20B
hsa-miR-21,ARMCX3
hsa-miR-21,SERPINI1
hsa-miR-21,DDAH1
hsa-miR-21,PROSER1
hsa-miR-21,PRICKLE2
hsa-miR-21,JPH1
hsa-miR-21,NAA30
hsa-miR-21,FKBP5
hsa-miR-21,TGFB2
hsa-miR-21,ZMYM2
hsa-miR-21,TRIM33
hsa-miR-21,RAPGEF6
hsa-miR-21,MTPN
hsa-miR-21,GOLGA4
hsa-miR-21,SACM1L
hsa-miR-21,ATAD2B
hsa-miR-21,FIGN
hsa-miR-21,EPM2A
hsa-miR-21,RAB6C
hsa-miR-21,TSNAX
hsa-miR-21,TRAPPC2
hsa-miR-21,LIFR
hsa-miR-21,CALD1
hsa-miR-21,LYRM7
hsa-miR-21,PIK3R1
hsa-miR-21,RPS6KA3
hsa-miR-21,ADNP
hsa-miR-21,LRRC57
hsa-miR-21,DUSP8
hsa-miR-21,KLHL15
hsa-miR-21,GXYLT2
hsa-miR-21,PBRM1
hsa-miR-21,SMNDC1
hsa-miR-21,NCSTN
hsa-miR-21,PPM1L
hsa-miR-21,MMP9
hsa-miR-21,PARP9
hsa-miR-21,CKAP5
hsa-miR-21,CAPRIN1
hsa-miR-21,CNTRL
hsa-miR-21,PHTF1
hsa-miR-21,MRAP2
hsa-miR-21,MYCBP2
hsa-miR-21,ITSN2
hsa-miR-21,BCAT1
hsa-miR-21,PPFIA4
hsa-miR-21,YME1L1
hsa-miR-21,ZNF667
hsa-miR-21,ETNK1
hsa-miR-21,CYP4V2
hsa-miR-21,BRCA1
hsa-miR-21,DOCK10
hsa-miR-21,DMD
hsa-miR-21,TMX4
hsa-miR-21,PTBP3
hsa-miR-21,APOLD1
hsa-miR-21,CCT6P1
hsa-miR-21,UBR3
hsa-miR-21,NEK1
hsa-miR-21,DYNC1LI2
hsa-miR-21,CSNK1A1
hsa-miR-21,ACTR2
hsa-miR-21,TRIM59
hsa-miR-21,SPTLC3
hsa-miR-21,TMEM56
hsa-miR-21,ZADH2
hsa-miR-21,DDX3X
hsa-miR-21,ZNF217
hsa-miR-21,FAM217B
hsa-miR-21,ZBTB20
hsa-miR-21,FNBP1
hsa-miR-21,ZFYVE16
hsa-miR-21,VPS13A
hsa-miR-21,B3GALNT1
hsa-miR-21,SLC5A3
hsa-miR-21,GPD1L
hsa-miR-21,STRBP
hsa-miR-21,PRKCE
hsa-miR-21,TOP2A
hsa-miR-21,SEC63
hsa-miR-21,TAF1
hsa-miR-21,MPP5
hsa-miR-21,PTK2
hsa-miR-21,GPD2
hsa-miR-21,SSFA2
hsa-miR-21,HECTD1
hsa-miR-21,PAG1
hsa-miR-21,SFXN1
hsa-miR-21,HAPLN1
hsa-miR-21,EIF5
hsa-miR-21,KLHL42
hsa-miR-21,NFAT5
hsa-miR-21,SLC9A6
hsa-miR-21,ZNF207
hsa-miR-21,RALGPS2
hsa-miR-21,FAM46A
hsa-miR-21,MTMR12
hsa-miR-21,KBTBD6
hsa-miR-21,TNRC6B
hsa-miR-21,ABCD3
hsa-miR-21,PKNOX1
hsa-miR-21,RAB11FIP2
hsa-miR-21,PURB
hsa-miR-21,LCORL
hsa-miR-21,KLF5
hsa-miR-21,ST6GAL1
hsa-miR-21,GPR64
hsa-miR-21,SKP2
hsa-miR-21,ECI2
hsa-miR-21,NUFIP2
hsa-miR-21,GRPEL2
hsa-miR-21,HS3ST3B1
hsa-miR-21,ELAVL4
hsa-miR-21,CORO2A
hsa-miR-21,TTC33
hsa-miR-21,AUTS2
hsa-miR-21,AKAP9
hsa-miR-21,NKTR
hsa-miR-21,PTPN14
hsa-miR-21,STXBP5
hsa-miR-21,MGA
hsa-miR-21,KIFAP3
hsa-miR-21,SPG11
hsa-miR-21,PER3
hsa-miR-21,ZNF292
hsa-miR-21,ZNF587
hsa-miR-21,AIM1
hsa-miR-21,DSE
hsa-miR-21,SRPK2
hsa-miR-21,TSHZ3
hsa-miR-21,CEP97
hsa-miR-21,DCAF10
hsa-miR-21,PHF20
hsa-miR-21,SEMA5A
hsa-miR-21,PHACTR2
hsa-miR-21,RABGAP1
hsa-miR-21,VPS36
hsa-miR-21,WNK1
hsa-miR-21,NUBPL
hsa-miR-21,LIMCH1
hsa-miR-21,MTMR9
hsa-miR-21,SERAC1
hsa-miR-21,RUFY3
hsa-miR-21,APPL1
hsa-miR-21,PBX1
hsa-miR-21,OSBPL3
hsa-miR-21,WNT5A
hsa-miR-21,REV1
hsa-miR-21,FBXL2
hsa-miR-21,HOXA9
hsa-miR-21,MIB1
hsa-miR-21,FMR1
hsa-miR-21,SNX30
hsa-miR-21,SLC17A5
hsa-miR-21,PREPL
hsa-miR-21,CCDC14
hsa-miR-21,ARHGEF12
hsa-miR-21,USP47
hsa-miR-21,BTBD3
hsa-miR-21,ARID4A
hsa-miR-21,ATP11B
hsa-miR-21,SLC31A1
hsa-miR-21,DLG1
hsa-miR-21,SOWAHC
hsa-miR-21,RSF1
hsa-miR-21,SNRK
hsa-miR-21,PLD1
hsa-miR-21,TLR4
hsa-miR-21,VPS26A
hsa-miR-21,ZYG11B
hsa-miR-21,AGO4
hsa-miR-21,TESK2
hsa-miR-21,MAP3K1
hsa-miR-21,RAB6A
hsa-miR-21,PURA
hsa-miR-21,OLR1
hsa-miR-21,KLF9
hsa-miR-21,ATMIN
hsa-miR-21,PRPF39
hsa-miR-21,AGO2
hsa-miR-21,STAG2
hsa-miR-21,ACBD5
hsa-miR-21,AKT2
hsa-miR-21,UGGT1
hsa-miR-21,PRRC1
hsa-miR-21,NT5C2
hsa-miR-21,ZNF532
hsa-miR-21,DCAF8
hsa-miR-21,UBR5
hsa-miR-21,PTPN3
hsa-miR-21,ATF2
hsa-miR-21,EXOC5
hsa-miR-21,AFTPH
hsa-miR-21,WDR7
hsa-miR-21,FAM126B
hsa-miR-21,PTGFR
hsa-miR-21,PHF20L1
hsa-miR-21,B3GNT5
hsa-miR-21,GLG1
hsa-miR-21,CEP152
hsa-miR-21,HMGB3
hsa-miR-21,BDH2
hsa-miR-21,NETO2
hsa-miR-21,ALMS1
hsa-miR-21,SMC1A
hsa-miR-21,PIGX
hsa-miR-21,SAR1A
hsa-miR-21,APC
hsa-miR-21,SLMAP
hsa-miR-21,SOCS4
hsa-miR-21,ZBTB38
hsa-miR-21,OSR1
hsa-miR-21,FBXO11
hsa-miR-21,SCRN1
hsa-miR-21,PTPDC1
hsa-miR-21,CCNG1
hsa-miR-21,MEGF9
hsa-miR-21,TNPO1
hsa-miR-21,FERMT2
hsa-miR-21,KAT6A
hsa-miR-21,TNFRSF11B
hsa-miR-21,WWC2
hsa-miR-21,WNK3
hsa-miR-21,WHSC1L1
hsa-miR-21,VASH2
hsa-miR-21,SLK
hsa-miR-21,FILIP1L
hsa-miR-21,DCP1A
hsa-miR-21,RNF11
hsa-miR-21,RDH11
hsa-miR-21,PELI1
hsa-miR-21,YOD1
hsa-miR-21,STAT3
hsa-miR-21,BCL6
hsa-miR-21,OTUD1
hsa-miR-21,TMEM147
hsa-miR-216a,PTEN
hsa-miR-216a,SIRT1
hsa-miR-216a,CDC42
hsa-miR-216a,CD44
hsa-miR-216a,SMAD7
hsa-miR-216b,CSNK2A1
hsa-miR-217,SIRT1
hsa-miR-217,ROBO1
hsa-miR-217,PTEN
hsa-miR-217,FHIT
hsa-miR-217,KRAS
hsa-miR-217,NR4A2
hsa-miR-217,EZH2
hsa-miR-217,TRAPPC2P1
hsa-miR-217,PPM1D
hsa-miR-217,SMAD7
hsa-miR-218-1*,SLCO3A1
hsa-miR-218,MBNL2
hsa-miR-218,EFNA1
hsa-miR-218,NUP93
hsa-miR-218,MRPS27
hsa-miR-218,EBP
hsa-miR-218,LAMB3
hsa-miR-218,RICTOR
hsa-miR-218,NFE2L1
hsa-miR-218,LASP1
hsa-miR-218,MAFG
hsa-miR-218,IKBKB
hsa-miR-218,SP1
hsa-miR-218,VOPP1
hsa-miR-218,NACC1
hsa-miR-218,BIRC6
hsa-miR-218,ACTN1
hsa-miR-218,STAM2
hsa-miR-218,CDKN1B
hsa-miR-218,SOST
hsa-miR-218,SFRP2
hsa-miR-218,DKK2
hsa-miR-218,TOB1
hsa-miR-218,CDK6
hsa-miR-218,BMI1
hsa-miR-218,EFNB2
hsa-miR-218,AHI1
hsa-miR-218,SLC38A1
hsa-miR-218,ATP6V0E1
hsa-miR-218,TPD52
hsa-miR-218,BLCAP
hsa-miR-218,SSH1
hsa-miR-218,RNF38
hsa-miR-218,KLF9
hsa-miR-218,OLIG2
hsa-miR-218,SERINC3
hsa-miR-218,CNTNAP2
hsa-miR-218,FOXN2
hsa-miR-218,AGPAT5
hsa-miR-218,KLHL13
hsa-miR-218,PHC3
hsa-miR-218,AKAP8
hsa-miR-218,RIT1
hsa-miR-218,CENPO
hsa-miR-218,KIAA1462
hsa-miR-218,SLC11A2
hsa-miR-218,SREK1
hsa-miR-218,GLCE
hsa-miR-218,PTPN11
hsa-miR-218,RNF219
hsa-miR-218,BTF3L4
hsa-miR-218,RARA
hsa-miR-218,FAM13B
hsa-miR-218,GPM6A
hsa-miR-218,BTBD7
hsa-miR-218,RHBDD1
hsa-miR-218,COL4A1
hsa-miR-218,KATNAL1
hsa-miR-218,CAMTA1
hsa-miR-218,ETS2
hsa-miR-218,POGK
hsa-miR-218,TNIP2
hsa-miR-218,TTC33
hsa-miR-218,DUSP18
hsa-miR-218,THOC2
hsa-miR-218,PUM2
hsa-miR-218,HECTD2
hsa-miR-218,ARL6
hsa-miR-218,ZNF711
hsa-miR-218,TTC21B
hsa-miR-218,SSR1
hsa-miR-218,ZC3H18
hsa-miR-218,MLX
hsa-miR-218,HBS1L
hsa-miR-218,KLHL31
hsa-miR-218,RPL12
hsa-miR-218,ARSG
hsa-miR-218,ZNF407
hsa-miR-218,RPS25
hsa-miR-218,RPS13
hsa-miR-218,PRRC2C
hsa-miR-218,FKBP1A
hsa-miR-218,DST
hsa-miR-218,EARS2
hsa-miR-218,SBNO1
hsa-miR-218,PPIA
hsa-miR-219-5p,GPC3
hsa-miR-219-5p,CAMK2G
hsa-miR-219-5p,PSMD6
hsa-miR-221,CDKN1B
hsa-miR-221,BCL2L11
hsa-miR-221,BMF
hsa-miR-221,FOXO3
hsa-miR-221,DICER1
hsa-miR-221,KIT
hsa-miR-221,CDKN1C
hsa-miR-221,TMED7
hsa-miR-221,HMGXB4
hsa-miR-221,BBC3
hsa-miR-221,ARIH2
hsa-miR-221,USP18
hsa-miR-221,BRAP
hsa-miR-221,CREBZF
hsa-miR-221,DKK2
hsa-miR-221,MYBL1
hsa-miR-221,TBK1
hsa-miR-221,BNIP3L
hsa-miR-221,DDIT4
hsa-miR-221,TIMP3
hsa-miR-221,TNFSF10
hsa-miR-221,ICAM1
hsa-miR-221,FOS
hsa-miR-221,BNIP3
hsa-miR-221,NAIP
hsa-miR-221,ESR1
hsa-miR-221,TICAM1
hsa-miR-221,PTEN
hsa-miR-221,SELE
hsa-miR-221,TP53
hsa-miR-221,CORO1A
hsa-miR-221,TCEAL1
hsa-miR-221,CERS2
hsa-miR-221,FMR1
hsa-miR-221,PDIK1L
hsa-miR-221,ABHD3
hsa-miR-221,NDUFB5
hsa-miR-221,SPTSSA
hsa-miR-221,CSTF2T
hsa-miR-221,NR2C2AP
hsa-miR-221,APOL2
hsa-miR-221,TDRP
hsa-miR-221,GTF2E1
hsa-miR-221,TMEM168
hsa-miR-221,TUB
hsa-miR-221,ZNF652
hsa-miR-221,DVL2
hsa-miR-221,EIF2AK1
hsa-miR-221,TNIP1
hsa-miR-221,KLF9
hsa-miR-221,TOMM20
hsa-miR-221,TMEM64
hsa-miR-221,GID8
hsa-miR-221,ZNF571
hsa-miR-221,CASP3
hsa-miR-221,ATL2
hsa-miR-221,E2F3
hsa-miR-221,PTBP3
hsa-miR-221,CXorf38
hsa-miR-221,ARID1A
hsa-miR-221,NHSL1
hsa-miR-221,HIVEP1
hsa-miR-221,WDR61
hsa-miR-221,TRPC3
hsa-miR-221,SLC6A9
hsa-miR-221,TMEM245
hsa-miR-221,RNF20
hsa-miR-221,PHF12
hsa-miR-221,WEE1
hsa-miR-221,NUFIP2
hsa-miR-221,LYSMD1
hsa-miR-221,NDFIP1
hsa-miR-221,TIPARP
hsa-miR-221,GPR107
hsa-miR-221,LHFPL2
hsa-miR-221,STAMBP
hsa-miR-221,HNRNPD
hsa-miR-221,UBE2N
hsa-miR-221,ELAVL2
hsa-miR-221,ACSL3
hsa-miR-221,RNF4
hsa-miR-221,ASXL3
hsa-miR-221,CTNNB1
hsa-miR-221,PLOD2
hsa-miR-221,RNF44
hsa-miR-221,LIMS1
hsa-miR-221,ZNF275
hsa-miR-221,TMEM132B
hsa-miR-221,CCSAP
hsa-miR-221,BRD1
hsa-miR-221,AGAP1
hsa-miR-221,FBXO28
hsa-miR-221,TFAP2A
hsa-miR-221,PANK3
hsa-miR-221,ZKSCAN8
hsa-miR-221,HNRNPA0
hsa-miR-221,UBE2J1
hsa-miR-221,MIDN
hsa-miR-221,CYP1B1
hsa-miR-221,ATXN1
hsa-miR-221,POGZ
hsa-miR-221,PPP1R15B
hsa-miR-221,HECTD2
hsa-miR-221,POU3F2
hsa-miR-221,HOXC10
hsa-miR-221,MEOX2
hsa-miR-221,ZEB2
hsa-miR-221,RUNDC3B
hsa-miR-221,TRAF4
hsa-miR-221,YWHAE
hsa-miR-221,C15orf40
hsa-miR-221,RBM33
hsa-miR-221,CROT
hsa-miR-221,ACTB
hsa-miR-221,HIST2H2AC
hsa-miR-221,USP28
hsa-miR-221,PALB2
hsa-miR-221,CCT3
hsa-miR-221,YY1
hsa-miR-221,PLP2
hsa-miR-221,PXN
hsa-miR-221,SMCHD1
hsa-miR-221,RPS24
hsa-miR-221,TSN
hsa-miR-221,HIST1H3D
hsa-miR-221,AMMECR1L
hsa-miR-221,PSMD4
hsa-miR-221,PELO
hsa-miR-221,LGTN
hsa-miR-221,XRCC6
hsa-miR-221,FSCN1
hsa-miR-221,HIST2H3D
hsa-miR-221,MTSS1L
hsa-miR-221,EEF1A1
hsa-miR-221,NOP58
hsa-miR-221,TUBA1C
hsa-miR-221,DDAH1
hsa-miR-221,TMEM248
hsa-miR-221,RAB5C
hsa-miR-221,RPL15
hsa-miR-221,VPS53
hsa-miR-221,LPHN2
hsa-miR-221,DYNC1H1
hsa-miR-221,TIAM1
hsa-miR-221,ASXL2
hsa-miR-221,UTP14A
hsa-miR-221,B4GALT2
hsa-miR-221,HSPA1B
hsa-miR-221,PEX19
hsa-miR-221,PITPNM1
hsa-miR-221,AP2A1
hsa-miR-221,KIF16B
hsa-miR-221,SEPHS1
hsa-miR-221,KPNA6
hsa-miR-221,SF1
hsa-miR-221,RHOA
hsa-miR-221,RBM39
hsa-miR-221,HIST1H2AE
hsa-miR-221,FLNA
hsa-miR-221,CCDC142
hsa-miR-221,ZYX
hsa-miR-221,KLHL8
hsa-miR-221,TLE4
hsa-miR-221,MDFIC
hsa-miR-221,NME2
hsa-miR-221,EIF4G3
hsa-miR-221,UBC
hsa-miR-221,UQCR10
hsa-miR-221,ADD1
hsa-miR-221,HECTD1
hsa-miR-221,FUS
hsa-miR-221,CNOT1
hsa-miR-221,HIST1H2AC
hsa-miR-221,RPL21
hsa-miR-221,WDR34
hsa-miR-221,NT5DC2
hsa-miR-221,LRP6
hsa-miR-221,AP3B1
hsa-miR-221,EVL
hsa-miR-221,NCL
hsa-miR-221,GLYR1
hsa-miR-221,PEG10
hsa-miR-221,ANKRD28
hsa-miR-221,TMEM183A
hsa-miR-221,LDHB
hsa-miR-221,TRIM28
hsa-miR-221,NUP210
hsa-miR-221,YWHAB
hsa-miR-221,PEX1
hsa-miR-221,MKI67
hsa-miR-221,SRP68
hsa-miR-221,NUF2
hsa-miR-221,FARSA
hsa-miR-221,CHCHD2
hsa-miR-221,CLIC1
hsa-miR-221,UHRF1
hsa-miR-221,NFYC
hsa-miR-221,PHF21A
hsa-miR-221,TSC22D2
hsa-miR-221,PKM
hsa-miR-221,CENPT
hsa-miR-221,DHX15
hsa-miR-221,LAMTOR5
hsa-miR-221,MIEN1
hsa-miR-221,RPS7
hsa-miR-221,NABP2
hsa-miR-221,IQCE
hsa-miR-221,RPLP0
hsa-miR-221,YOD1
hsa-miR-221,CDC25C
hsa-miR-221,TOB2
hsa-miR-221,MBNL1
hsa-miR-221,RACGAP1
hsa-miR-221,SPAG5
hsa-miR-221,TNKS2
hsa-miR-221,SGTA
hsa-miR-221,SAPCD2
hsa-miR-221,NFYA
hsa-miR-221,KHSRP
hsa-miR-221,AMOT
hsa-miR-221,POLG
hsa-miR-221,SKI
hsa-miR-221,FBN3
hsa-miR-221,SPRYD3
hsa-miR-221,ACIN1
hsa-miR-221,BAG3
hsa-miR-221,ATP6V1E1
hsa-miR-221,PRDM16
hsa-miR-221,GCN1L1
hsa-miR-221,UNC13B
hsa-miR-221,ERC1
hsa-miR-221,SF3B3
hsa-miR-221,GATAD2B
hsa-miR-221,ARHGEF18
hsa-miR-221,PTPRF
hsa-miR-221,SLC30A7
hsa-miR-221,RBM6
hsa-miR-221,ATP2A2
hsa-miR-221,CNRIP1
hsa-miR-221,NUP205
hsa-miR-221,DENR
hsa-miR-221,ACTG1
hsa-miR-221,ZNF35
hsa-miR-221,PSMB5
hsa-miR-221,NDUFS1
hsa-miR-221,CABYR
hsa-miR-221,MFN2
hsa-miR-221,ARHGAP42
hsa-miR-221,DDX3Y
hsa-miR-221*,SGSM1
hsa-miR-221*,RPL15
hsa-miR-221*,GATAD2B
hsa-miR-222,STAT5A
hsa-miR-222,CDKN1B
hsa-miR-222,SOD2
hsa-miR-222,MMP1
hsa-miR-222,FOXO3
hsa-miR-222,DICER1
hsa-miR-222,CDKN1C
hsa-miR-222,KIT
hsa-miR-222,TMED7
hsa-miR-222,ETS1
hsa-miR-222,PPP2R2A
hsa-miR-222,TIMP3
hsa-miR-222,TNFSF10
hsa-miR-222,FOS
hsa-miR-222,ICAM1
hsa-miR-222,ESR1
hsa-miR-222,BBC3
hsa-miR-222,PTEN
hsa-miR-222,SELE
hsa-miR-222,TP53
hsa-miR-222,CORO1A
hsa-miR-222,TCEAL1
hsa-miR-222,RECK
hsa-miR-222,CERS2
hsa-miR-222,IPP
hsa-miR-222,SLC25A36
hsa-miR-222,KITLG
hsa-miR-222,LYN
hsa-miR-222,TEX10
hsa-miR-222,MROH8
hsa-miR-222,ATP11B
hsa-miR-222,THOP1
hsa-miR-222,MDN1
hsa-miR-222,ZFYVE16
hsa-miR-222,HCFC1
hsa-miR-222,PRDX4
hsa-miR-222,TIMM50
hsa-miR-222,TCEB2
hsa-miR-222,TNRC6B
hsa-miR-222,PAN2
hsa-miR-222,FUBP1
hsa-miR-222,ACTB
hsa-miR-222,ZNF772
hsa-miR-222,DMWD
hsa-miR-222,RABL6
hsa-miR-222,NCKAP5L
hsa-miR-222,CDK18
hsa-miR-222,PPRC1
