miRNA,Gene
hsa-miR-31,STOML2
hsa-miR-31,EXOC6
hsa-miR-31,HOXA7
hsa-miR-31,SFXN1
hsa-miR-31,ILF2
hsa-miR-3176,PPAN
hsa-miR-3176,UTP14C
hsa-miR-3176,ZNF689
hsa-miR-3176,TAGLN2
hsa-miR-3176,HIST1H2BJ
hsa-miR-3176,TIMM17B
hsa-miR-3176,TWISTNB
hsa-miR-3176,HMGCS1
hsa-miR-3176,STARD7
hsa-miR-3176,NME2
hsa-miR-3176,PPIL1
hsa-miR-3176,ACTB
hsa-miR-3176,BLOC1S6
hsa-miR-3176,RPS10
hsa-miR-3177,ZNF282
hsa-miR-3177,ENO1
hsa-miR-3177,SSR3
hsa-miR-3177,DDX49
hsa-miR-3181,PHACTR3
hsa-miR-3181,ATP5E
hsa-miR-3187,HN1
hsa-miR-3187,PKM
hsa-miR-3187,DBNL
hsa-miR-3187,THAP4
hsa-miR-3188,RPLP1
hsa-miR-3196,NDE1
hsa-miR-3198,SLC25A5
hsa-miR-3200,CDC37
hsa-miR-3200,ATP6V1E2
hsa-miR-3200,MCM3AP
hsa-miR-3200,NSUN4
hsa-miR-3200,EXOC4
hsa-miR-3200,DDB1
hsa-miR-3200,CAD
hsa-miR-3200,RPL23
hsa-miR-3200,TPT1
hsa-miR-3200,RPSA
hsa-miR-3200,PPIA
hsa-miR-3200,SSRP1
hsa-miR-3200,STX2
hsa-miR-320a,AQP4
hsa-miR-320a,AQP1
hsa-miR-320a,NPR1
hsa-miR-320a,TAC1
hsa-miR-320a,TFRC
hsa-miR-320a,MCL1
hsa-miR-320a,HSPB6
hsa-miR-320a,MAPK1
hsa-miR-320a,SYF2
hsa-miR-320a,DIRC2
hsa-miR-320a,ZFP37
hsa-miR-320a,PRDX6
hsa-miR-320a,MED23
hsa-miR-320a,PPP4C
hsa-miR-320a,NPEPPS
hsa-miR-320a,IGF2BP1
hsa-miR-320a,CDS2
hsa-miR-320a,ARF3
hsa-miR-320a,TMEM101
hsa-miR-320a,RPL30
hsa-miR-320a,C20orf27
hsa-miR-320a,HIST1H2BL
hsa-miR-320a,ATPAF2
hsa-miR-320a,CTNNAL1
hsa-miR-320a,PANK3
hsa-miR-320a,PPIA
hsa-miR-320a,IGF2BP3
hsa-miR-320a,NUDT21
hsa-miR-320a,EPHA4
hsa-miR-320a,VKORC1
hsa-miR-320a,GTF3C4
hsa-miR-320a,TSC22D2
hsa-miR-320a,ZNF600
hsa-miR-320a,TMEM64
hsa-miR-320a,NANOG
hsa-miR-320a,ZNF155
hsa-miR-320a,ANKHD1
hsa-miR-320a,TOP3A
hsa-miR-320a,DTX3
hsa-miR-320a,CSDE1
hsa-miR-320a,HIST1H2BH
hsa-miR-320a,HIST1H1A
hsa-miR-320a,ECH1
hsa-miR-320a,HIST1H2BK
hsa-miR-320a,AGO1
hsa-miR-320a,GGA1
hsa-miR-320a,DVL3
hsa-miR-320a,KMT2D
hsa-miR-320a,CDKN2A
hsa-miR-320a,PTTG1
hsa-miR-320a,ZEB2
hsa-miR-320a,CBX5
hsa-miR-320a,PRR12
hsa-miR-320a,TNRC6B
hsa-miR-320a,ORC1
hsa-miR-320a,HES6
hsa-miR-320a,RPS4X
hsa-miR-320a,RANBP6
hsa-miR-320a,FMO1
hsa-miR-320a,TEAD1
hsa-miR-320a,TCP1
hsa-miR-320a,CDK4
hsa-miR-320a,ARHGEF2
hsa-miR-320a,PIGP
hsa-miR-320a,RPL7A
hsa-miR-320a,UBAP2
hsa-miR-320a,4-Mar
hsa-miR-320a,YRDC
hsa-miR-320a,RPL13A
hsa-miR-320a,MYO5C
hsa-miR-320a,LONP2
hsa-miR-320a,GPN1
hsa-miR-320a,SMC1A
hsa-miR-320a,DCLRE1B
hsa-miR-320a,ND4
hsa-miR-320a,DUSP8
hsa-miR-320a,PRDX3
hsa-miR-320a,IMP4
hsa-miR-320a,ARL9
hsa-miR-320a,CCNI
hsa-miR-320a,RNF103
hsa-miR-320a,GHSR
hsa-miR-320a,HSPA9
hsa-miR-320a,ANKRD52
hsa-miR-320a,CYLD
hsa-miR-320a,SAMD4B
hsa-miR-320a,DCP2
hsa-miR-320a,H2AFX
hsa-miR-320a,EIF3F
hsa-miR-320a,SEC14L1
hsa-miR-320a,ERC1
hsa-miR-320a,DHRSX
hsa-miR-320a,PAPOLA
hsa-miR-320a,BRD4
hsa-miR-320a,TCF3
hsa-miR-320a,ZNF282
hsa-miR-320a,ZNF496
hsa-miR-320a,UBE2G1
hsa-miR-320a,FAM60A
hsa-miR-320a,HNRNPUL1
hsa-miR-320a,GNAS
hsa-miR-320a,NT5C3A
hsa-miR-320a,ANP32A
hsa-miR-320a,MEOX2
hsa-miR-320a,TFAP2A
hsa-miR-320a,WARS
hsa-miR-320a,SF1
hsa-miR-320a,1-Sep
hsa-miR-320a,HAUS6
hsa-miR-320a,TMEM98
hsa-miR-320a,CD44
hsa-miR-320a,MCM4
hsa-miR-320a,SLC6A8
hsa-miR-320a,RPL9
hsa-miR-320a,USP16
hsa-miR-320a,EWSR1
hsa-miR-320a,NT5C
hsa-miR-320a,PPIF
hsa-miR-320a,KDM5C
hsa-miR-320a,PRR14L
hsa-miR-320a,LRCH3
hsa-miR-320a,PRMT5
hsa-miR-320a,PVRL2
hsa-miR-320a,ITM2B
hsa-miR-320a,COX6B1
hsa-miR-320a,AXIN1
hsa-miR-320a,IGF1R
hsa-miR-320a,PTPN9
hsa-miR-320a,KMT2C
hsa-miR-320a,DOK3
hsa-miR-320a,MED24
hsa-miR-320a,ZNF710
hsa-miR-320a,BYSL
hsa-miR-320a,POM121
hsa-miR-320a,ZNF462
hsa-miR-320a,PTP4A2
hsa-miR-320a,G3BP1
hsa-miR-320a,HIST1H2BC
hsa-miR-320a,DNAJB9
hsa-miR-320a,TAF15
hsa-miR-320a,SPRY3
hsa-miR-320a,CLUH
hsa-miR-320a,HUWE1
hsa-miR-320a,FBXO31
hsa-miR-320a,PPIL1
hsa-miR-320a,TJAP1
hsa-miR-320a,EPM2AIP1
hsa-miR-320a,NOS1AP
hsa-miR-320a,HIST1H3B
hsa-miR-320a,COTL1
hsa-miR-320a,TOE1
hsa-miR-320a,MET
hsa-miR-320a,YPEL2
hsa-miR-320a,ATP1A1
hsa-miR-320a,RNF10
hsa-miR-320a,UBQLN4
hsa-miR-320a,VCL
hsa-miR-320a,EEF2
hsa-miR-320a,SDHC
hsa-miR-320a,CALR
hsa-miR-320a,HIST1H1E
hsa-miR-320a,LITAF
hsa-miR-320a,INO80D
hsa-miR-320a,GRK6
hsa-miR-320a,SNRNP48
hsa-miR-320a,MAN2A1
hsa-miR-320a,ADCY1
hsa-miR-320a,PSMD10
hsa-miR-320a,INTS3
hsa-miR-320a,OTUD1
hsa-miR-320a,PTPN11
hsa-miR-320a,MEF2D
hsa-miR-320a,ND1
hsa-miR-320a,NOC4L
hsa-miR-320a,COX1
hsa-miR-320a,CYBA
hsa-miR-320a,IFFO2
hsa-miR-320a,TUBA1B
hsa-miR-320a,HIST2H3A
hsa-miR-320a,TONSL
hsa-miR-320a,ZFP64
hsa-miR-320a,CALU
hsa-miR-320a,CANX
hsa-miR-320a,DNAJC14
hsa-miR-320a,PFKM
hsa-miR-320a,SRP68
hsa-miR-320a,UBAP2L
hsa-miR-320a,GPT2
hsa-miR-320a,SOLH
hsa-miR-320a,PPIAL4G
hsa-miR-320a,C20orf24
hsa-miR-320a,POLR2F
hsa-miR-320a,SYNJ2BP
hsa-miR-320a,PAF1
hsa-miR-320a,RAN
hsa-miR-320a,ZIC2
hsa-miR-320a,ANP32B
hsa-miR-320a,RALY
hsa-miR-320a,WBP1L
hsa-miR-320a,TUB
hsa-miR-320a,SBF1
hsa-miR-320a,EIF2B3
hsa-miR-320a,SPRYD4
hsa-miR-320a,IDH3G
hsa-miR-320a,GOLM1
hsa-miR-320a,NEO1
hsa-miR-320a,ALKBH6
hsa-miR-320a,PKM
hsa-miR-320a,NPLOC4
hsa-miR-320a,DPYSL2
hsa-miR-320a,RPL8
hsa-miR-320a,RPS16
hsa-miR-320a,WDR77
hsa-miR-320a,SRRM2
hsa-miR-320a,PIP4K2B
hsa-miR-320a,SNRPG
hsa-miR-320a,UNC13D
hsa-miR-320a,NCAPD3
hsa-miR-320a,SCAF1
hsa-miR-320a,GORASP2
hsa-miR-320a,HIST2H4B
hsa-miR-320a,RPS6KA3
hsa-miR-320a,NRF1
hsa-miR-320a,UNC5A
hsa-miR-320a,PRRC2C
hsa-miR-320a,NIT2
hsa-miR-320a,TOB2
hsa-miR-320a,MRPS5
hsa-miR-320a,MPI
hsa-miR-320a,RAD23A
hsa-miR-320a,EPB41
hsa-miR-320a,ACTN4
hsa-miR-320a,PLCD3
hsa-miR-320a,MYO6
hsa-miR-320a,RPS27
hsa-miR-320a,HOXA10
hsa-miR-320a,ABHD16A
hsa-miR-320a,HIST2H2AA3
hsa-miR-320a,NXT2
hsa-miR-320a,PPIL4
hsa-miR-320a,ZC3H4
hsa-miR-320a,LAMA5
hsa-miR-320a,PNN
hsa-miR-320a,ENPEP
hsa-miR-320a,VAV2
hsa-miR-320a,SRCAP
hsa-miR-320a,HOXB8
hsa-miR-320a,ATXN1
hsa-miR-320a,MED12
hsa-miR-320a,DIAPH1
hsa-miR-320a,RBM38
hsa-miR-320a,MED26
hsa-miR-320a,ZNF646
hsa-miR-320a,SLC16A1
hsa-miR-320a,EXT1
hsa-miR-320a,RNF41
hsa-miR-320a,CDC42SE1
hsa-miR-320a,SRM
hsa-miR-320a,ND5
hsa-miR-320a,KCTD7
hsa-miR-320a,SIX4
hsa-miR-320a,CTNNBL1
hsa-miR-320a,COG5
hsa-miR-320a,NRBP1
hsa-miR-320a,CKB
hsa-miR-320a,PDLIM1
hsa-miR-320a,C12orf52
hsa-miR-320a,RNF130
hsa-miR-320a,SUPV3L1
hsa-miR-320a,HSPA4
hsa-miR-320a,EDC3
hsa-miR-320a,TSPYL2
hsa-miR-320a,USP22
hsa-miR-320a,TPI1
hsa-miR-320a,BTRC
hsa-miR-320a,PPP1R14A
hsa-miR-320a,PAICS
hsa-miR-320a,COMMD4
hsa-miR-320a,PLS3
hsa-miR-320a,GRWD1
hsa-miR-320a,GAPDH
hsa-miR-320a,FAM102A
hsa-miR-320a,IKBIP
hsa-miR-320a,RFX7
hsa-miR-320a,MRPL9
hsa-miR-320a,PCBP2
hsa-miR-320a,OCRL
hsa-miR-320a,ZNF318
hsa-miR-320a,CTNS
hsa-miR-320a,FKBP1A
hsa-miR-320a,EP400
hsa-miR-320a,CSE1L
hsa-miR-320a,MIF
hsa-miR-320a,METTL17
hsa-miR-320a,CYTH3
hsa-miR-320a,LSM12
hsa-miR-320a,ANKRD39
hsa-miR-320a,ATF7IP
hsa-miR-320a,ATP7A
hsa-miR-320a,VOPP1
hsa-miR-320a,TUBB
hsa-miR-320a,RNF216
hsa-miR-320a,IVNS1ABP
hsa-miR-320a,KMT2A
hsa-miR-320a,CABIN1
hsa-miR-320a,SMARCC2
hsa-miR-320a,PSMF1
hsa-miR-320a,CALM3
hsa-miR-320a,TSPAN9
hsa-miR-320a,XBP1
hsa-miR-320a,DR1
hsa-miR-320a,CANT1
hsa-miR-320a,CTPS1
hsa-miR-320a,PPP1R7
hsa-miR-320a,R3HDM1
hsa-miR-320a,ISYNA1
hsa-miR-320a,POLR2A
hsa-miR-320a,SMUG1
hsa-miR-320a,RPS17
hsa-miR-320a,RERE
hsa-miR-320a,SH3GL1
hsa-miR-320a,ABCF2
hsa-miR-320a,ZNF607
hsa-miR-320a,ORAI2
hsa-miR-320a,HIST1H3H
hsa-miR-320a,SNRPD2
hsa-miR-320a,KPNB1
hsa-miR-320a,FHL3
hsa-miR-320a,PSMD11
hsa-miR-320a,RPL36
hsa-miR-320a,EIF3L
hsa-miR-320a,CLDN12
hsa-miR-320a,PDSS1
hsa-miR-320a,NSFL1C
hsa-miR-320a,WNK1
hsa-miR-320a,DNAJB5
hsa-miR-320a,REPIN1
hsa-miR-320a,WDR13
hsa-miR-320a,RPS12
hsa-miR-320a,MYO1D
hsa-miR-320a,IRF2BP2
hsa-miR-320a,TUBGCP2
hsa-miR-320a,SNRPB
hsa-miR-320a,OAZ1
hsa-miR-320a,POP1
hsa-miR-320a,RNF125
hsa-miR-320a,ASCC2
hsa-miR-320a,ARPP19
hsa-miR-320a,RPLP1
hsa-miR-320a,AMELX
hsa-miR-320a,ANXA11
hsa-miR-320a,NPM1
hsa-miR-320a,MCRS1
hsa-miR-320a,RPL27
hsa-miR-320a,SMARCAD1
hsa-miR-320a,EARS2
hsa-miR-320a,YWHAE
hsa-miR-320a,BET1L
hsa-miR-320a,VDAC2
hsa-miR-320a,ATP5B
hsa-miR-320a,RAB2A
hsa-miR-320a,FLAD1
hsa-miR-320a,PSRC1
hsa-miR-320a,USPL1
hsa-miR-320a,ABLIM1
hsa-miR-320a,HSD17B10
hsa-miR-320a,NCOR1
hsa-miR-320a,SATB2
hsa-miR-320a,SEC24A
hsa-miR-320a,VDAC1
hsa-miR-320a,MNF1
hsa-miR-320a,PITX1
hsa-miR-320a,PAK1
hsa-miR-320a,RTN4
hsa-miR-320a,CDCA3
hsa-miR-320a,ULK1
hsa-miR-320a,AK2
hsa-miR-320a,ACTB
hsa-miR-320a,TSC1
hsa-miR-320a,HSP90AB1
hsa-miR-320a,FRAT2
hsa-miR-320a,MYC
hsa-miR-320a,KDELR1
hsa-miR-320a,ZNF275
hsa-miR-320a,ZFAND5
hsa-miR-320a,RPAP1
hsa-miR-320a,PLS1
hsa-miR-320a,GART
hsa-miR-320a,NDUFA3
hsa-miR-320a,KIAA0368
hsa-miR-320a,TMCO6
hsa-miR-320a,RPRD2
hsa-miR-320a,SYNGR2
hsa-miR-320a,SF3B3
hsa-miR-320a,EIF3J
hsa-miR-320a,CDK2AP2
hsa-miR-320a,TNRC6A
hsa-miR-320a,CCT3
hsa-miR-320a,ACTG1
hsa-miR-320a,FOXP1
hsa-miR-320a,NET1
hsa-miR-320a,EIF3C
hsa-miR-320a,DYRK1B
hsa-miR-320a,TMPO
hsa-miR-320a,DPP3
hsa-miR-320a,CMAS
hsa-miR-320a,ARHGAP26
hsa-miR-320a,SALL1
hsa-miR-320a,CLN6
hsa-miR-320a,POLR3E
hsa-miR-320a,HIST1H2BO
hsa-miR-320a,SPEN
hsa-miR-320a,CCND2
hsa-miR-320a,PDHX
hsa-miR-320a,CPEB3
hsa-miR-320a,TRAF4
hsa-miR-320a,METTL7A
hsa-miR-320a,PACS1
hsa-miR-320a,USF2
hsa-miR-320a,SETD1A
hsa-miR-320a,HSPA8
hsa-miR-320a,RELA
hsa-miR-320a,ILF3
hsa-miR-320a,AUP1
hsa-miR-320a,CHD1L
hsa-miR-320a,ARHGAP17
hsa-miR-320a,SORBS1
hsa-miR-320a,LMNB1
hsa-miR-320a,HIST1H2BJ
hsa-miR-320a,COX2
hsa-miR-320a,ZNF436
hsa-miR-320a,CPD
hsa-miR-320a,PYGO2
hsa-miR-320a,SENP3
hsa-miR-320a,SSSCA1
hsa-miR-320a,MARK2
hsa-miR-320a,NXT1
hsa-miR-320a,USP42
hsa-miR-320a,BCOR
hsa-miR-320a,TDP1
hsa-miR-320a,PPT1
hsa-miR-320a,UBA52
hsa-miR-320a,TMTC1
hsa-miR-320a,MAPK8IP3
hsa-miR-320a,FLOT1
hsa-miR-320a,ATP6V1B2
hsa-miR-320a,MDH2
hsa-miR-320a,MMS22L
hsa-miR-320a,PFDN6
hsa-miR-320a,CAPNS1
hsa-miR-320a,MOCS1
hsa-miR-320a,NQO2
hsa-miR-320a,CPSF3L
hsa-miR-320a,ITFG3
hsa-miR-320a,SRF
hsa-miR-320a,EAF1
hsa-miR-320a,EZH2
hsa-miR-320a,OPA1
hsa-miR-320a,STOML2
hsa-miR-320a,TMEM51
hsa-miR-320a,HNF1A
hsa-miR-320a,DENND4B
hsa-miR-320a,ATXN7L3B
hsa-miR-320a,DCAF11
hsa-miR-320a,PROSER1
hsa-miR-320a,ZNF432
hsa-miR-320a,TBC1D14
hsa-miR-320a,P4HA1
hsa-miR-320a,PLD3
hsa-miR-320a,MLX
hsa-miR-320a,COX3
hsa-miR-320a,XPO6
hsa-miR-320a,FAM83G
hsa-miR-320a,FAM127B
hsa-miR-320a,TRIM14
hsa-miR-320a,KIAA0100
hsa-miR-320a,EIF4G1
hsa-miR-320a,SLC2A1
hsa-miR-320a,GLUL
hsa-miR-320a,SETD3
hsa-miR-320b,BCL9L
hsa-miR-320b,ZNF600
hsa-miR-320b,DCLRE1B
hsa-miR-320b,MAP7D1
hsa-miR-320b,SLC23A2
hsa-miR-320b,ZNF581
hsa-miR-320b,XPR1
hsa-miR-320b,HIST2H3A
hsa-miR-320b,RNF103
hsa-miR-320b,COX6B1
hsa-miR-320b,TMEM256
hsa-miR-320b,ERC1
hsa-miR-320b,PPIA
hsa-miR-320b,GNAS
hsa-miR-320b,ND2
hsa-miR-320b,EPB41
hsa-miR-320b,ZNF507
hsa-miR-320b,EPM2AIP1
hsa-miR-320b,RBM5
hsa-miR-320b,HOXC11
hsa-miR-320b,G3BP1
hsa-miR-320b,TCEB3
hsa-miR-320b,TIMELESS
hsa-miR-320b,ATN1
hsa-miR-320b,PURB
hsa-miR-320b,PDCD11
hsa-miR-320b,N4BP1
hsa-miR-320b,VCL
hsa-miR-320b,SRP68
hsa-miR-320b,TUBB
hsa-miR-320b,CHCHD2
hsa-miR-320b,VOPP1
hsa-miR-320b,PHF12
hsa-miR-320b,ARF1
hsa-miR-320b,DNASE2
hsa-miR-320b,TXLNA
hsa-miR-320b,PTP4A2
hsa-miR-320b,ND1
hsa-miR-320b,CCT3
hsa-miR-320b,SH3GL1
hsa-miR-320b,TPI1
hsa-miR-320b,RTKN
hsa-miR-320b,ATF7IP
hsa-miR-320b,ACLY
hsa-miR-320b,C12orf52
hsa-miR-320b,KMT2A
hsa-miR-320b,CLDN12
hsa-miR-320b,TANGO6
hsa-miR-320b,LY6G5B
hsa-miR-320b,SATB2
hsa-miR-320b,MAPK3
hsa-miR-320b,PLOD3
hsa-miR-320b,ATP5B
hsa-miR-320b,MYC
hsa-miR-320b,CMAS
hsa-miR-320b,HNRNPUL1
hsa-miR-320b,MKLN1
hsa-miR-320b,EHMT2
hsa-miR-320b,DHX34
hsa-miR-320b,TRPC4AP
hsa-miR-320b,HIST1H2BJ
hsa-miR-320b,UBA52
hsa-miR-320b,ITM2B
hsa-miR-320b,ITFG3
hsa-miR-320b,UQCRC1
hsa-miR-320b,GLUL
hsa-miR-320b,MLX
hsa-miR-320b,GOLPH3
hsa-miR-320c,SCRN1
hsa-miR-320c,PCDHA2
hsa-miR-320c,LDHA
hsa-miR-320c,CYCS
hsa-miR-320c,SEC14L1
hsa-miR-320c,AXIN1
hsa-miR-320c,ATG7
hsa-miR-320c,ND1
hsa-miR-320c,SNRPA
hsa-miR-320c,EIF3C
hsa-miR-320c,TSPYL1
hsa-miR-320c,RARG
hsa-miR-320c,AGO1
hsa-miR-320c,VDAC1
hsa-miR-320c,HIST2H2AA3
hsa-miR-320c,ITSN2
hsa-miR-320c,DYRK1B
hsa-miR-320c,TTL
hsa-miR-320c,EDC3
hsa-miR-320c,TUBB
hsa-miR-320c,RHOA
hsa-miR-320c,LSM14A
hsa-miR-320c,ATXN7L3B
hsa-miR-320c,COX3
hsa-miR-320d,RBFOX2
hsa-miR-320d,SLC38A1
hsa-miR-320e,ALDH6A1
hsa-miR-324-3p,WNT9B
hsa-miR-324-3p,CREBBP
hsa-miR-324-3p,DVL2
hsa-miR-324-3p,PIKFYVE
hsa-miR-324-3p,RPL10A
hsa-miR-324-3p,ACOT7
hsa-miR-324-3p,ACACA
hsa-miR-324-3p,TOMM40
hsa-miR-324-3p,RPS3
hsa-miR-324-3p,GNB2L1
hsa-miR-324-3p,ANKRD27
hsa-miR-324-3p,DLX2
hsa-miR-324-3p,PNMA2
hsa-miR-324-3p,VOPP1
hsa-miR-324-3p,CTNND1
hsa-miR-324-3p,BAHD1
hsa-miR-324-3p,TUBB
hsa-miR-324-3p,CDIP1
hsa-miR-324-3p,PTP4A1
hsa-miR-324-3p,HERC1
hsa-miR-324-3p,HSP90AA1
hsa-miR-324-3p,IAH1
hsa-miR-324-3p,MAGI1
hsa-miR-324-3p,APPL1
hsa-miR-324-3p,CAPZB
hsa-miR-324-3p,RFC1
hsa-miR-324-3p,COX7A2L
hsa-miR-324-3p,HSPA8
hsa-miR-324-3p,NUDCD3
hsa-miR-324-3p,IMPDH2
hsa-miR-324-3p,TUBG1
hsa-miR-324-3p,STK16
hsa-miR-324-3p,ZSWIM6
hsa-miR-324-3p,ITCH
hsa-miR-324-3p,EIF4A3
hsa-miR-324-3p,CACNA1I
hsa-miR-324-3p,ARHGAP26
hsa-miR-324-3p,DCLRE1C
hsa-miR-324-3p,MAT2A
hsa-miR-324-3p,AP2A1
hsa-miR-324-3p,STAT5B
hsa-miR-324-3p,IQGAP1
hsa-miR-324-3p,PRKAR1A
hsa-miR-324-3p,NOL12
hsa-miR-324-3p,HMGA1
hsa-miR-324-3p,ZNF23
hsa-miR-324-3p,SLC25A1
hsa-miR-324-3p,EEF2
hsa-miR-324-3p,HIST1H2BK
hsa-miR-324-3p,RAB18
hsa-miR-324-3p,PSAP
hsa-miR-324-3p,DLST
hsa-miR-324-3p,CCND2
hsa-miR-324-3p,UNC45B
hsa-miR-324-3p,PHF17
hsa-miR-324-3p,SUPT5H
hsa-miR-324-3p,MED24
hsa-miR-324-3p,SLC2A1
hsa-miR-324-3p,DDOST
hsa-miR-324-3p,FKBP9
hsa-miR-324-3p,EBI3
hsa-miR-324-3p,MPRIP
hsa-miR-324-3p,FADS2
hsa-miR-324-3p,SLC25A39
hsa-miR-324-3p,ID4
hsa-miR-324-3p,CCT6A
hsa-miR-324-3p,ARRDC4
hsa-miR-324-3p,PKM
hsa-miR-324-3p,RUVBL2
hsa-miR-324-3p,GAPDH
hsa-miR-324-3p,HUWE1
hsa-miR-324-3p,TRAK1
hsa-miR-324-3p,PPFIA1
hsa-miR-324-3p,STX16
hsa-miR-324-3p,ARHGAP17
hsa-miR-324-3p,GTF2H2
hsa-miR-324-3p,HSPA1B
hsa-miR-324-3p,SYNJ2
hsa-miR-324-3p,EIF3B
hsa-miR-324-3p,SMS
hsa-miR-324-3p,SACM1L
hsa-miR-324-3p,FASN
hsa-miR-324-3p,RPLP0
hsa-miR-324-3p,EBP
hsa-miR-324-3p,FXR2
hsa-miR-324-3p,RPLP1
hsa-miR-324-3p,CCNF
hsa-miR-324-3p,CDK5RAP2
hsa-miR-324-3p,UBE3B
hsa-miR-324-3p,PSMD2
hsa-miR-324-3p,TNIP1
hsa-miR-324-3p,CSNK1A1
hsa-miR-324-3p,ANXA11
hsa-miR-324-3p,KLHDC2
hsa-miR-324-3p,CXXC1
hsa-miR-324-3p,RBM10
hsa-miR-324-3p,XRCC6
hsa-miR-324-3p,ZMIZ2
hsa-miR-324-3p,CLUAP1
hsa-miR-324-3p,NOLC1
hsa-miR-324-3p,UBC
hsa-miR-324-3p,TACC3
hsa-miR-324-3p,GNAS
hsa-miR-324-3p,POGZ
hsa-miR-324-3p,PRRC2B
hsa-miR-324-3p,RPL4
hsa-miR-324-3p,HNRNPA0
hsa-miR-324-3p,EEF1A1
hsa-miR-324-3p,MCM4
hsa-miR-324-3p,ACLY
hsa-miR-324-3p,KDELR2
hsa-miR-324-3p,NSRP1
hsa-miR-324-3p,AMD1
hsa-miR-324-3p,MYH9
hsa-miR-324-3p,CIZ1
hsa-miR-324-3p,FAXC
hsa-miR-324-3p,TCTN1
hsa-miR-324-3p,SRF
hsa-miR-324-3p,PITPNM2
hsa-miR-324-3p,HIST1H1C
hsa-miR-324-3p,VARS
hsa-miR-324-3p,HIST1H2AJ
hsa-miR-324-3p,MKNK2
hsa-miR-324-3p,PTPN14
hsa-miR-324-3p,DERL2
hsa-miR-324-3p,POLR2C
hsa-miR-324-3p,RPL31
hsa-miR-324-3p,CD151
hsa-miR-324-3p,FOXRED1
hsa-miR-324-3p,SRRM2
hsa-miR-324-3p,CECR5
hsa-miR-324-3p,SAE1
hsa-miR-324-3p,SF3B3
hsa-miR-324-3p,ODC1
hsa-miR-324-3p,ARID1A
hsa-miR-324-3p,MAST4
hsa-miR-324-3p,TMX4
hsa-miR-324-3p,RBM26
hsa-miR-324-3p,FUBP1
hsa-miR-324-3p,TRIM65
hsa-miR-324-3p,SIX1
hsa-miR-324-3p,NEK9
hsa-miR-324-3p,HEXIM1
hsa-miR-324-3p,NHP2
hsa-miR-324-3p,ATP5B
hsa-miR-324-3p,U2AF2
hsa-miR-324-3p,RPL35A
hsa-miR-324-3p,ALDOA
hsa-miR-324-3p,HSPA9
hsa-miR-324-3p,PLEKHB2
hsa-miR-324-3p,SPRY1
hsa-miR-324-3p,SLC1A5
hsa-miR-324-3p,MED15
hsa-miR-324-3p,DAZAP2
hsa-miR-324-3p,APRT
hsa-miR-324-3p,DDX18
hsa-miR-324-3p,RAD23A
hsa-miR-324-3p,PTBP3
hsa-miR-324-3p,MSH6
hsa-miR-324-3p,PUM1
hsa-miR-324-3p,TJP1
hsa-miR-324-3p,VPS4A
hsa-miR-324-3p,RAB11FIP1
hsa-miR-324-3p,PKN3
hsa-miR-324-3p,KDM2B
hsa-miR-324-3p,FEN1
hsa-miR-324-3p,PRRC2C
hsa-miR-324-3p,NFE2L1
hsa-miR-324-3p,APOLD1
hsa-miR-324-3p,CCDC109B
hsa-miR-324-3p,NFATC3
hsa-miR-324-3p,COX7C
hsa-miR-324-3p,RPL10
hsa-miR-324-3p,TMED9
hsa-miR-324-3p,ST3GAL2
hsa-miR-324-3p,DUS2L
hsa-miR-324-3p,RPS8
hsa-miR-324-3p,SBF1
hsa-miR-324-3p,AGFG2
hsa-miR-324-3p,ATXN2L
hsa-miR-324-3p,KDM5C
hsa-miR-324-3p,FBXL2
hsa-miR-324-3p,VPS18
hsa-miR-324-3p,MYO6
hsa-miR-324-3p,PLEKHG2
hsa-miR-324-3p,ATPIF1
hsa-miR-324-3p,PPIE
hsa-miR-324-3p,TAPBP
hsa-miR-324-3p,TTLL12
hsa-miR-324-3p,RAB7A
hsa-miR-324-3p,PPP1R10
hsa-miR-324-3p,POU2F1
hsa-miR-324-3p,MCRS1
hsa-miR-324-3p,SAP18
hsa-miR-324-3p,ACTN4
hsa-miR-324-3p,EIF3M
hsa-miR-324-3p,UBE2Z
hsa-miR-324-3p,SCYL1
hsa-miR-324-3p,WDR46
hsa-miR-324-3p,SON
hsa-miR-324-3p,MED25
hsa-miR-324-3p,ZNF432
hsa-miR-324-3p,SETDB1
hsa-miR-324-3p,TNKS
hsa-miR-324-3p,CXXC5
hsa-miR-324-3p,PRKCSH
hsa-miR-324-3p,RPS5
hsa-miR-324-5p,SMO
hsa-miR-324-5p,GLI1
hsa-miR-324-5p,TNKS
hsa-miR-324-5p,RAB6A
hsa-miR-324-5p,PUM1
hsa-miR-324-5p,KIAA0907
hsa-miR-324-5p,FAM43B
hsa-miR-324-5p,KIAA1462
hsa-miR-324-5p,ZMYND11
hsa-miR-324-5p,PXDN
hsa-miR-324-5p,TAX1BP3
hsa-miR-324-5p,SRRM1
hsa-miR-324-5p,PPIAL4G
hsa-miR-324-5p,HIST2H3A
hsa-miR-324-5p,PSMD2
hsa-miR-324-5p,PSMA4
hsa-miR-324-5p,RPS2
hsa-miR-324-5p,APOF
hsa-miR-324-5p,HSPD1
hsa-miR-324-5p,HNRNPH2
hsa-miR-324-5p,RAPH1
hsa-miR-324-5p,WHSC1
hsa-miR-324-5p,PAX3
hsa-miR-324-5p,ASF1B
hsa-miR-324-5p,PPIA
hsa-miR-324-5p,AGO1
